source,target,PCC,Rescaled_PCC
Ptpn4,Ppp1r17,0.35425037,1.8283387e-09
Ptprd,Malat1,0.4266663,0.00019353726
Ptprr,Aldoc,0.40132973,3.8888633e-05
Ptprr,Arhgap5,0.38246617,6.2240215e-06
Ptprr,Atp1b1,0.3831855,6.794237e-06
Ptprr,Atp2a2,0.4549168,0.0006787767
Ptprr,Calb1,0.51929325,0.0046015615
Ptprr,Calm1,0.38136947,5.424701e-06
Ptprr,Calm2,0.40742365,6.0912982e-05
Ptprr,Car8,0.5142733,0.004079572
Ptprr,Ckb,0.42168725,0.00014794979
Ptprr,Dner,0.4143227,9.589676e-05
Ptprr,Fam21,0.4531844,0.00063504267
Ptprr,Frrs1l,0.36842617,6.4578495e-07
Ptprr,Gng13,0.38778043,1.1413382e-05
Ptprr,Grid2,0.36400512,2.1552349e-07
Ptprr,Hpcal1,0.39547116,2.3949186e-05
Ptprr,Itm2b,0.44568384,0.0004695708
Ptprr,Kitl,0.37973893,4.3817554e-06
Ptprr,Nsg1,0.45114264,0.00058625144
Ptprr,Pcp4,0.48193133,0.0016972213
Ptprr,Ppp1r17,0.46252826,0.0008982414
Ptprz1,Aldoc,0.43826795,0.00034006263
Ptprz1,Calb1,0.4356228,0.00030109577
Ptprz1,Car8,0.46653208,0.0010330677
Ptprz1,Ckb,0.3555237,5.2151945e-09
Ptprz1,Dbi,0.44060257,0.000377493
Ptprz1,Ddah1,0.37122214,1.1363279e-06
Ptprz1,Dner,0.38330746,6.8946592e-06
Ptprz1,Fam107a,0.4809898,0.0016492894
Ptprz1,Gng13,0.4257842,0.00018478275
Ptprz1,Gpr37l1,0.44151795,0.00039298125
Ptprz1,Gria1,0.4251033,0.00017823088
Ptprz1,Grid2,0.3629739,1.5871919e-07
Ptprz1,Gstm1,0.36353913,1.882393e-07
Ptprz1,Hopx,0.44321164,0.00042289004
Ptprz1,Itpr1,0.41902864,0.00012719326
Ptprz1,Mt2,0.37017447,9.2801605e-07
Ptprz1,Ndrg2,0.3717616,1.2563472e-06
Ptprz1,Pcp2,0.4483871,0.0005249272
Ptprz1,Pcp4,0.48301736,0.0017537995
Ptprz1,Ppap2b,0.35915285,3.9316404e-08
Ptprz1,Ppp1r17,0.36154127,9.9394455e-08
Ptprz1,Prex2,0.36974555,8.5157774e-07
Pura,2210016L21Rik,0.38886023,1.2775215e-05
Pura,Actb,0.37509975,2.223435e-06
Pura,Ahi1,0.3796711,4.341916e-06
Pura,Aldoa,0.40529492,5.2370644e-05
Pura,App,0.4041009,4.799153e-05
Pura,Arhgap5,0.35798654,2.2792005e-08
Pura,Arl6ip1,0.41651595,0.00010966043
Pura,Atp1b1,0.51050216,0.0037176644
Pura,Atp5a1,0.3830501,6.684037e-06
Pura,Atp5b,0.40328988,4.5177898e-05
Pura,Atp5c1,0.39537543,2.3748153e-05
Pura,Atp5f1,0.37311265,1.5986229e-06
Pura,Atp5g3,0.4343579,0.00028369387
Pura,Atp5j,0.39162868,1.682355e-05
Pura,Atp6v1a,0.45471248,0.00067350455
Pura,Atp6v1d,0.3644739,2.4586166e-07
Pura,Atp6v1e1,0.36098823,8.166923e-08
Pura,Atp6v1g2,0.38064048,4.937749e-06
Pura,Atpif1,0.36954093,8.168232e-07
Pura,Atrx,0.39335197,1.9787109e-05
Pura,Bend6,0.35278907,3.3899292e-10
Pura,Cacnb4,0.36944172,8.0036057e-07
Pura,Calm1,0.5055232,0.0032773851
Pura,Calm2,0.46951133,0.0011428336
Pura,Calm3,0.37856507,3.7298244e-06
Pura,Camta1,0.35848004,2.8969344e-08
Pura,Cartpt,0.35423332,1.7991831e-09
Pura,Cbx5,0.3709731,1.0839232e-06
Pura,Celf4,0.4437752,0.0004332105
Pura,Chchd10,0.35108054,7.6368556e-12
Pura,Chgb,0.37611964,2.60745e-06
Pura,Ckb,0.42224315,0.0001525926
Pura,Cox4i1,0.449377,0.00054637424
Pura,Cox5a,0.35038176,1.1899909e-13
Pura,Cox6c,0.3718207,1.2700503e-06
Pura,Cox7a2,0.3991287,3.2635344e-05
Pura,Cox7b,0.46334973,0.00092475937
Pura,Cox8a,0.3809428,5.135527e-06
Pura,Cpe,0.38202685,5.893916e-06
Pura,Dclk1,0.36796916,5.840606e-07
Pura,Ddx24,0.35782108,2.096111e-08
Pura,Ddx5,0.3986197,3.130375e-05
Pura,Dnm1l,0.35802123,2.3190587e-08
Pura,Dst,0.3543021,1.9189974e-09
Pura,Dynll2,0.4199355,0.00013401006
Pura,Eif4a2,0.36415285,2.2476196e-07
Pura,Fkbp3,0.46575654,0.0010058398
Pura,G3bp2,0.42370412,0.00016531556
Pura,Gap43,0.45034117,0.0005678888
Pura,Gnao1,0.37328568,1.6470351e-06
Pura,Gnas,0.5183602,0.0045009525
Pura,Gsk3b,0.38791686,1.1579145e-05
Pura,Hnrnpa2b1,0.4200681,0.00013502922
Pura,Hsp90aa1,0.38186452,5.7753246e-06
Pura,Hsp90ab1,0.4919306,0.0022732695
Pura,Hsp90b1,0.40333223,4.5321667e-05
Pura,Impact,0.36121085,8.8491625e-08
Pura,Itm2b,0.37694183,2.9515859e-06
Pura,Kcnc1,0.36236307,1.3087383e-07
Pura,Kif1b,0.39181992,1.7134831e-05
Pura,Ldhb,0.39332813,1.9743617e-05
Pura,Lsamp,0.35091868,3.990394e-12
Pura,Luc7l3,0.35898665,3.6537454e-08
Pura,Malat1,0.4749481,0.0013654174
Pura,Map1b,0.38429755,7.751743e-06
Pura,Map2,0.3669045,4.5746336e-07
Pura,Map7d2,0.38079324,5.036963e-06
Pura,Matr3,0.3843397,7.78991e-06
Pura,Mbnl2,0.36255342,1.3912188e-07
Pura,Mdh1,0.4325714,0.00026041473
Pura,Meg3,0.5436736,0.007881849
Pura,Mpc2,0.35154453,3.1881435e-11
Pura,Nap1l5,0.52964056,0.0058339713
Pura,Napb,0.36174414,1.06569225e-07
Pura,Ndufa4,0.416909,0.000112275564
Pura,Nrxn1,0.3574035,1.6830356e-08
Pura,Nrxn2,0.36672923,4.3878433e-07
Pura,Nsf,0.39359033,2.0225883e-05
Pura,Nucks1,0.38097227,5.155122e-06
Pura,Ociad1,0.39536372,2.3723647e-05
Pura,Pafah1b1,0.3787568,3.830969e-06
Pura,Pcdh9,0.35649875,9.992335e-09
Pura,Peg3,0.44697025,0.00049533707
Pura,Pkm,0.37254474,1.447197e-06
Pura,Plcb4,0.38781035,1.1449582e-05
Pura,Pnisr,0.38107497,5.223836e-06
Pura,Ppp3ca,0.3711631,1.1237362e-06
Pura,Prnp,0.3532407,6.1788036e-10
Pura,Psip1,0.36246347,1.3517734e-07
Pura,Psma7,0.37078,1.0445483e-06
Purb,App,0.3506413,9.476227e-13
Purb,Arhgap5,0.35200703,9.090096e-11
Purb,Atp1b1,0.40128595,3.8756127e-05
Purb,Atp5b,0.3602456,6.172978e-08
Purb,Atp5g3,0.38333544,6.9178595e-06
Purb,Atp6v1a,0.3972434,2.7906912e-05
Purb,Atrx,0.40087068,3.751604e-05
Purb,Calm1,0.47211754,0.0012458303
Purb,Calm2,0.42320946,0.00016092205
Purb,Cd47,0.3569143,1.2803948e-08
Purb,Celf4,0.38835517,1.21239e-05
Purb,Chgb,0.40156007,3.9591392e-05
Purb,Ckb,0.37795973,3.4235666e-06
Purb,Cox4i1,0.3796292,4.31744e-06
Purb,Cox7b,0.35131738,1.6873041e-11
Purb,Dynll2,0.36966723,8.381469e-07
Purb,Fkbp3,0.3620961,1.1993033e-07
Purb,Gap43,0.36759967,5.3748323e-07
Purb,Gnas,0.41793185,0.00011930007
Purb,Gsk3b,0.38160104,5.5866603e-06
Purb,H3f3b,0.35852337,2.956603e-08
Purb,Hsp90ab1,0.4157877,0.00010493624
Purb,Kcnc1,0.36420733,2.2824271e-07
Purb,Kif1b,0.38614023,9.556754e-06
Purb,Luc7l3,0.37528324,2.2891702e-06
Purb,Malat1,0.43921897,0.00035495678
Purb,Map1b,0.36761573,5.3944825e-07
Purb,Matr3,0.376114,2.6052016e-06
Purb,Meg3,0.4476501,0.00050937495
Purb,Nap1l5,0.43570927,0.00030231368
Purb,Napb,0.35972598,5.0128133e-08
Purb,Ndufa4,0.38467532,8.098957e-06
Purb,Nrep,0.363761,2.008854e-07
Purb,Nrxn1,0.38654414,9.991203e-06
Purb,Nrxn2,0.35008994,3.6662664e-16
Purb,Pafah1b1,0.36202767,1.17239594e-07
Purb,Pnisr,0.38544297,8.8403085e-06
Purb,Ppp3ca,0.37475774,2.1047028e-06
Purb,Pura,0.38696313,1.0457354e-05
Pvalb,1500009C09Rik,0.36486867,2.7380156e-07
Pvalb,Ahcyl1,0.36824214,6.203701e-07
Pvalb,Aldoc,0.5097239,0.0036460815
Pvalb,Arap2,0.3530691,4.9704124e-10
Pvalb,Arhgap5,0.43623754,0.0003098363
Pvalb,Arhgef33,0.38677046,1.0241016e-05
Pvalb,Atp1b1,0.41847867,0.0001231879
Pvalb,Atp2a2,0.55133605,0.009205191
Pvalb,Atp2a3,0.36697242,4.648598e-07
Pvalb,Atp5b,0.3799796,4.525337e-06
Pvalb,Cacng2,0.40835208,6.494895e-05
Pvalb,Calb1,0.7077894,0.09180297
Pvalb,Calm1,0.4685942,0.0011081548
Pvalb,Calm2,0.41384664,9.308915e-05
Pvalb,Car8,0.7532632,0.14814973
Pvalb,Cck,0.39805573,2.987636e-05
Pvalb,Cep76,0.3623554,1.3054982e-07
Pvalb,Cerk,0.3703233,9.557054e-07
Pvalb,Chn1,0.43281773,0.00026353603
Pvalb,Chpt1,0.36624995,3.9062073e-07
Pvalb,Ckb,0.47221625,0.0012498633
Pvalb,Clmn,0.4418783,0.0003992071
Pvalb,Cox5a,0.3711904,1.1295451e-06
Pvalb,Creg1,0.4040653,4.7865386e-05
Pvalb,Cystm1,0.38471323,8.13443e-06
Pvalb,Dbi,0.5659975,0.012193868
Pvalb,Ddah1,0.35716408,1.4756757e-08
Pvalb,Dgkz,0.47472045,0.0013554934
Pvalb,Dner,0.5913651,0.019012734
Pvalb,Efr3a,0.3727999,1.5138372e-06
Pvalb,Eif5,0.3516663,4.3188397e-11
Pvalb,Fabp7,0.38495156,8.360135e-06
Pvalb,Fam107a,0.58200735,0.016231311
Pvalb,Fam107b,0.39824164,3.0341358e-05
Pvalb,Fam21,0.48770005,0.0020141096
Pvalb,Fam213a,0.38554764,8.945197e-06
Pvalb,Frrs1l,0.43133557,0.00024517078
Pvalb,Gabra1,0.47685802,0.0014508363
Pvalb,Gad1,0.46461904,0.0009668828
Pvalb,Gm5083,0.38880864,1.2707511e-05
Pvalb,Gnao1,0.36232117,1.2910856e-07
Pvalb,Gng13,0.70079666,0.08483372
Pvalb,Gpm6b,0.5444118,0.008002709
Pvalb,Gpr37l1,0.47395724,0.0013226178
Pvalb,Gria1,0.58079857,0.01589568
Pvalb,Gria3,0.36968428,8.4105653e-07
Pvalb,Gria4,0.4015119,3.9443672e-05
Pvalb,Grid2,0.47184154,0.0012346058
Pvalb,Grm1,0.3643482,2.37431e-07
Pvalb,Gstm1,0.47072875,0.001190117
Pvalb,Homer3,0.5425833,0.0077058584
Pvalb,Hopx,0.56106067,0.011116699
Pvalb,Hpcal1,0.46720922,0.0010572892
Pvalb,Icmt,0.4851876,0.0018710874
Pvalb,Id2,0.435253,0.00029592754
Pvalb,Id4,0.36367303,1.9579724e-07
Pvalb,Iltifb,0.36115906,8.686751e-08
Pvalb,Inpp5a,0.40671864,5.7976256e-05
Pvalb,Itm2b,0.5009733,0.0029103626
Pvalb,Itpr1,0.7316492,0.118851356
Pvalb,Kcnc3,0.37519768,2.258339e-06
Pvalb,Kcnma1,0.47933024,0.0015672817
Pvalb,Kitl,0.48726857,0.0019889832
Pvalb,Ldhb,0.38960966,1.3789596e-05
Pvalb,Lhx1os,0.46052456,0.00083595293
Pvalb,Lpgat1,0.45901838,0.0007913082
Pvalb,Lxn,0.39392936,2.0862502e-05
Pvalb,Mdh1,0.38755187,1.1139698e-05
Pvalb,Metrn,0.4503083,0.00056714495
Pvalb,Mpp6,0.39460728,2.2180415e-05
Pvalb,Mprip,0.36136967,9.361357e-08
Pvalb,Mtss1,0.4639083,0.0009431231
Pvalb,Ndrg2,0.47313625,0.0012879245
Pvalb,Ndrg4,0.38846013,1.2257161e-05
Pvalb,Ndufa4,0.36316714,1.6838864e-07
Pvalb,Nrk,0.4305127,0.00023539881
Pvalb,Nsg1,0.6325625,0.03571124
Pvalb,Pcp2,0.78588676,0.20222804
Pvalb,Pcp4,0.78101295,0.1933339
Pvalb,Pde5a,0.37183422,1.2732029e-06
Pvalb,Pebp1,0.38414901,7.618328e-06
Pvalb,Pla2g7,0.35230118,1.570919e-10
Pvalb,Plekhd1,0.37290785,1.5427096e-06
Pvalb,Ppap2b,0.3629776,1.589001e-07
Pvalb,Ppp1r17,0.6416343,0.040522944
Pvalb,Prex2,0.43032965,0.00023326538
Pvalb,Prkcg,0.47242582,0.0012584581
Pvalb,Prmt8,0.36909544,7.448456e-07
Pvalb,Ptpn4,0.373773,1.7893018e-06
Pvalb,Ptprr,0.41223723,8.405194e-05
Pvalb,Ptprz1,0.47628608,0.0014248486
Qdpr,Aplp1,0.4123798,8.482479e-05
Qdpr,Apod,0.46336117,0.0009251327
Qdpr,Car2,0.47071072,0.001189406
Qdpr,Cldn11,0.4144111,9.6425e-05
Qdpr,Cnp,0.40051702,3.648359e-05
Qdpr,Cryab,0.46445742,0.00096144096
Qdpr,Ermn,0.44186315,0.00039894407
Qdpr,Fth1,0.5569378,0.010273211
Qdpr,Gatm,0.37991518,4.4865587e-06
Qdpr,Glul,0.40810913,6.387403e-05
Qdpr,Gng11,0.39420736,2.1395628e-05
Qdpr,Mag,0.41090158,7.706567e-05
Qdpr,Mal,0.43942702,0.00035827927
Qdpr,Mbp,0.5562953,0.010146208
Qdpr,Mobp,0.47959056,0.0015799387
Qdpr,Mog,0.3724302,1.4180127e-06
Qdpr,Neat1,0.354117,1.6094414e-09
Qdpr,Plp1,0.5710067,0.0133649865
Qk,Apoe,0.36403546,2.1739704e-07
Qk,Fth1,0.36341304,1.8132421e-07
R3hdm1,Chgb,0.35801035,2.306504e-08
R3hdm1,Chn2,0.40664014,5.7655947e-05
R3hdm1,Cplx2,0.36064962,7.2058185e-08
R3hdm1,Lin7a,0.35542586,4.855393e-09
R3hdm1,Malat1,0.42399263,0.00016791935
R3hdm1,Nrxn1,0.3977972,2.92386e-05
RP23-240E15.3,Fth1,0.37100032,1.0895591e-06
RP23-240E15.3,Mbp,0.35264206,2.729737e-10
RP23-307L24.2,Camk4,0.39356044,2.0170464e-05
RP23-307L24.2,Chgb,0.39477262,2.2511103e-05
RP23-307L24.2,Cplx2,0.3673955,5.129723e-07
RP23-307L24.2,Malat1,0.39686653,2.7027017e-05
RP23-307L24.2,Neurod1,0.35594767,7.0103026e-09
RP23-307L24.2,Nrxn1,0.36703026,4.7122978e-07
RP23-307L24.2,Pclo,0.37941858,4.195985e-06
Rab1,Atp1b1,0.38490433,8.315031e-06
Rab1,Calm1,0.35619918,8.273399e-09
Rab1,Gnas,0.3679577,5.82574e-07
Rab1,Hsp90ab1,0.35796902,2.2592623e-08
Rab14,Ckb,0.36147597,9.716412e-08
Rab2a,Apoe,0.35067722,1.178382e-12
Rab2a,App,0.38964388,1.3837303e-05
Rab2a,Atp1b1,0.4201084,0.00013534033
Rab2a,Atp5g3,0.40812913,6.3962e-05
Rab2a,Atp5j,0.35083988,2.787625e-12
Rab2a,Atp6v1a,0.39562497,2.4274874e-05
Rab2a,Calm1,0.4125529,8.577019e-05
Rab2a,Chchd10,0.35740334,1.6829e-08
Rab2a,Ckb,0.36310753,1.6536025e-07
Rab2a,Cox7a2,0.35247338,2.0965875e-10
Rab2a,Fkbp3,0.43936002,0.00035720682
Rab2a,Gnas,0.41066858,7.589308e-05
Rab2a,Hsp90ab1,0.41728163,0.00011479758
Rab2a,Ldhb,0.38189942,5.8006663e-06
Rab2a,Malat1,0.37126696,1.1459585e-06
Rab2a,Mdh1,0.35049605,3.3922065e-13
Rab2a,Meg3,0.3865798,1.0030274e-05
Rab2a,Nap1l5,0.38022876,4.677656e-06
Rab3a,Actb,0.38019612,4.657489e-06
Rab3a,Atp1b1,0.42476392,0.00017503099
Rab3a,Atp5a1,0.35332057,6.8108247e-10
Rab3a,Atp5b,0.38900766,1.2970192e-05
Rab3a,Atp5g3,0.42596465,0.00018654905
Rab3a,Atp6v1a,0.35628465,8.739211e-09
Rab3a,Calm1,0.4954331,0.002506107
Rab3a,Calm2,0.43706426,0.00032188924
Rab3a,Celf4,0.35745984,1.7348698e-08
Rab3a,Ckb,0.41954866,0.00013106957
Rab3a,Cox4i1,0.35810256,2.4145539e-08
Rab3a,Cox7b,0.38420004,7.66396e-06
Rab3a,Dynll2,0.37350404,1.7096902e-06
Rab3a,Gap43,0.37714857,3.0432298e-06
Rab3a,Gnas,0.3871596,1.0681455e-05
Rab3a,Hsp90ab1,0.39474404,2.2453683e-05
Rab3a,Itm2b,0.39070693,1.5382257e-05
Rab3a,Malat1,0.3994503,3.3498294e-05
Rab3a,Meg3,0.44137794,0.00039058196
Rab3a,Nap1l5,0.40291104,4.3906817e-05
Rab3a,Ndufa4,0.37179202,1.2633886e-06
Rab3a,Nsg1,0.355174,4.0147263e-09
Rab3a,Peg3,0.4042508,4.8525657e-05
Rab3a,Plcb4,0.3624815,1.359613e-07
Rab3a,Psma7,0.3544634,2.2233693e-09
Rab3c,Gnas,0.36619887,3.857322e-07
Rab3c,Nap1l5,0.3564578,9.74286e-09
Rab6a,Actb,0.36501148,2.844735e-07
Rab6a,Ahi1,0.37097767,1.084866e-06
Rab6a,App,0.3679305,5.790511e-07
Rab6a,Atp1b1,0.42591587,0.00018607028
Rab6a,Atp5a1,0.3571974,1.5033203e-08
Rab6a,Atp5b,0.36189398,1.12113156e-07
Rab6a,Atp6v1a,0.36541066,3.1595974e-07
Rab6a,Calm1,0.442585,0.00041163192
Rab6a,Calm2,0.37255535,1.4499234e-06
Rab6a,Celf4,0.35739762,1.6777035e-08
Rab6a,Ckb,0.3578345,2.110525e-08
Rab6a,Cox4i1,0.39652658,2.6251326e-05
Rab6a,Cox6c,0.36840546,6.428861e-07
Rab6a,Dynll2,0.3814842,5.5045034e-06
Rab6a,Fkbp3,0.39499745,2.2966688e-05
Rab6a,G3bp2,0.3619329,1.1358791e-07
Rab6a,Gap43,0.40468767,5.0107712e-05
Rab6a,Gnas,0.42548513,0.00018188314
Rab6a,Gsk3b,0.36836272,6.369358e-07
Rab6a,Hsp90ab1,0.43899003,0.0003513274
Rab6a,Malat1,0.42981312,0.00022732327
Rab6a,Map1b,0.37820226,3.5439095e-06
Rab6a,Matr3,0.35191697,7.565059e-11
Rab6a,Mdh1,0.37264857,1.4740424e-06
Rab6a,Meg3,0.47385004,0.0013180483
Rab6a,Nap1l5,0.4491523,0.0005414492
Rab6a,Ndufa4,0.35643297,9.593907e-09
Rab6a,Peg3,0.41655207,0.00010989881
Rab6a,Pura,0.38496372,8.371773e-06
Rab6b,6330403K07Rik,0.37029153,9.4974365e-07
Rab6b,Ahi1,0.42198417,0.00015041624
Rab6b,Atp1b1,0.43383363,0.00027670676
Rab6b,Atp5c1,0.35573202,6.0475616e-09
Rab6b,Atp5g3,0.35970244,4.9644513e-08
Rab6b,Atp6v1a,0.37125853,1.1441418e-06
Rab6b,Calm1,0.37858623,3.7408875e-06
Rab6b,Cartpt,0.42218706,0.00015211926
Rab6b,Celf4,0.43944132,0.00035850858
Rab6b,Cox4i1,0.3807942,5.037586e-06
Rab6b,Cst3,0.35958317,4.7248097e-08
Rab6b,Dynll2,0.39194608,1.7342521e-05
Rab6b,Fkbp3,0.41163632,8.085255e-05
Rab6b,Gad2,0.38281384,6.4949413e-06
Rab6b,Gap43,0.4285537,0.00021331105
Rab6b,Gnas,0.4252988,0.00018009401
Rab6b,Gsk3b,0.35022983,1.5632024e-14
Rab6b,Hsp90ab1,0.42923635,0.00022082317
Rab6b,Hsp90b1,0.37097362,1.0840278e-06
Rab6b,Impact,0.35653612,1.0224177e-08
Rab6b,Malat1,0.387463,1.1034617e-05
Rab6b,Map1b,0.38201776,5.8872274e-06
Rab6b,Map7d2,0.35429943,1.9142161e-09
Rab6b,Mdh1,0.35437545,2.0532445e-09
Rab6b,Meg3,0.4783481,0.0015202134
Rab6b,Nap1l5,0.48703235,0.0019753277
Rab6b,Nrsn1,0.3531411,5.4535165e-10
Rab6b,Nsf,0.35266325,2.818366e-10
Rab6b,Pcdh9,0.35271135,3.0275588e-10
Rab6b,Peg3,0.3831727,6.7837486e-06
Rab6b,Pnisr,0.38331363,6.8997692e-06
Rab6b,Prnp,0.3506047,7.491363e-13
Rab6b,Rab6a,0.3520782,1.0449618e-10
Rab7,Calm1,0.36530083,3.0704908e-07
Rab7,Calm2,0.35807124,2.3774342e-08
Rabac1,Calm1,0.3580572,2.3609385e-08
Rabac1,Calm2,0.36202705,1.17215194e-07
Rabep1,Atp1b1,0.354813,3.0061846e-09
Rabep1,Hsp90ab1,0.36244303,1.3429258e-07
Rabep1,Nap1l5,0.3530165,4.6383225e-10
Rabgap1l,Camk4,0.35200024,8.967621e-11
Rabgap1l,Chgb,0.3782379,3.5618593e-06
Rabgap1l,Cplx2,0.36221048,1.2453135e-07
Rabgap1l,Malat1,0.42273074,0.0001567541
Rabgap1l,Meg3,0.3595889,4.7361052e-08
Rangap1,Atp1b1,0.40832636,6.483451e-05
Rangap1,Gnas,0.37764707,3.2729818e-06
Rangap1,Hsp90ab1,0.37180904,1.2673391e-06
Rarres2,1500015O10Rik,0.37214664,1.3476533e-06
Rarres2,Enpp2,0.36485532,2.728194e-07
Rasl11b,Calb1,0.3801451,4.62609e-06
Rbbp6,Malat1,0.3509754,5.0708175e-12
Rbbp6,Meg3,0.36806864,5.971022e-07
Rbfox1,1700020I14Rik,0.4106239,7.566978e-05
Rbfox1,Atp1a1,0.35809976,2.4112168e-08
Rbfox1,Bend6,0.36490345,2.7637233e-07
Rbfox1,Cadm3,0.35479215,2.9544023e-09
Rbfox1,Calm2,0.39367473,2.0382988e-05
Rbfox1,Camk2b,0.35414794,1.6583619e-09
Rbfox1,Camk4,0.40169173,3.999736e-05
Rbfox1,Cbln1,0.38349298,7.049559e-06
Rbfox1,Cbln3,0.3727609,1.5035027e-06
Rbfox1,Chd7,0.35498932,3.4714762e-09
Rbfox1,Chgb,0.43125322,0.0002441795
Rbfox1,Chn2,0.41768855,0.00011760008
Rbfox1,Cplx2,0.3931611,1.9440899e-05
Rbfox1,Ddx5,0.40028566,3.5819827e-05
Rbfox1,Dst,0.36069283,7.323489e-08
Rbfox1,Gabra6,0.3749122,2.1577223e-06
Rbfox1,Gm2694,0.35093135,4.2150506e-12
Rbfox1,Kcnc1,0.37663063,2.8175593e-06
Rbfox1,Kif1b,0.3594567,4.4802682e-08
Rbfox1,Lin7a,0.3637686,2.0132953e-07
Rbfox1,Malat1,0.48446867,0.0018316021
Rbfox1,Meg3,0.37784952,3.369906e-06
Rbfox1,Neurod1,0.3984804,3.094647e-05
Rbfox1,Nrep,0.43114215,0.00024284703
Rbfox1,Nrxn1,0.43376258,0.00027576997
Rbfox1,Nrxn2,0.37495953,2.1741655e-06
Rbfox1,Nrxn3,0.3670372,4.7199876e-07
Rbfox1,Pclo,0.39550972,2.4030543e-05
Rbfox1,Ppp3ca,0.42514098,0.00017858877
Rbfox3,1700020I14Rik,0.42821488,0.00020965454
Rbfox3,Ablim1,0.3534119,7.591743e-10
Rbfox3,Actb,0.35215655,1.2116838e-10
Rbfox3,Adcy1,0.44720227,0.0005000947
Rbfox3,Akap9,0.39848706,3.0963514e-05
Rbfox3,Ank3,0.43370357,0.00027499362
Rbfox3,Atrx,0.41273567,8.677707e-05
Rbfox3,Btbd3,0.35244927,2.0160264e-10
Rbfox3,Cacna1a,0.36750185,5.2563405e-07
Rbfox3,Cacna1e,0.40304732,4.436093e-05
Rbfox3,Cacnb4,0.4722957,0.0012531165
Rbfox3,Cadm3,0.4670569,0.0010518039
Rbfox3,Cadps2,0.38314092,6.757799e-06
Rbfox3,Calb2,0.42197195,0.00015031414
Rbfox3,Calm2,0.40391722,4.734312e-05
Rbfox3,Camk2b,0.41260916,8.607922e-05
Rbfox3,Camk4,0.5452363,0.008139334
Rbfox3,Camta1,0.39112025,1.601659e-05
Rbfox3,Cbln1,0.47264042,0.0012673055
Rbfox3,Cbln3,0.52366185,0.0050952374
Rbfox3,Celf4,0.43099493,0.00024108935
Rbfox3,Chd7,0.44215626,0.00040406018
Rbfox3,Chgb,0.5112076,0.0037834547
Rbfox3,Chn2,0.5581412,0.01051426
Rbfox3,Clip1,0.35885635,3.4464097e-08
Rbfox3,Cnksr2,0.3572689,1.5639497e-08
Rbfox3,Cplx2,0.49153587,0.0022480853
Rbfox3,Dab2ip,0.35314944,5.5116983e-10
Rbfox3,Ddx3x,0.36314017,1.6701318e-07
Rbfox3,Ddx5,0.4311599,0.00024305977
Rbfox3,Diras2,0.4131245,8.89485e-05
Rbfox3,Dot1l,0.36083066,7.7084685e-08
Rbfox3,Dst,0.4323576,0.000257728
Rbfox3,Dusp5,0.36280036,1.5039598e-07
Rbfox3,Epb4.1,0.35663813,1.0877577e-08
Rbfox3,Erc1,0.41942555,0.00013014398
Rbfox3,Etv1,0.3876906,1.13052265e-05
Rbfox3,Fat2,0.35465503,2.6304967e-09
Rbfox3,Fus,0.36838073,6.39437e-07
Rbfox3,Gabra6,0.41558662,0.000103659186
Rbfox3,Gap43,0.37636608,2.707255e-06
Rbfox3,Gls,0.4104077,7.4596035e-05
Rbfox3,Gm2694,0.45525384,0.00068754086
Rbfox3,Gria2,0.35533068,4.523533e-09
Rbfox3,H3f3b,0.44266623,0.00041307867
Rbfox3,Herc1,0.38840345,1.2185061e-05
Rbfox3,Hnrnpa2b1,0.38424227,7.701884e-06
Rbfox3,Kcnc1,0.48971277,0.0021344759
Rbfox3,Kif1b,0.45111743,0.0005856671
Rbfox3,Kmt2e,0.3507879,2.1590438e-12
Rbfox3,Lin7a,0.49716786,0.0026278377
Rbfox3,Luc7l2,0.40377536,4.6846842e-05
Rbfox3,Luc7l3,0.4293246,0.00022180856
Rbfox3,Macf1,0.3581521,2.4741391e-08
Rbfox3,Malat1,0.6114514,0.02617643
Rbfox3,Meg3,0.44301134,0.00041926675
Rbfox3,Mpp3,0.35087985,3.3572908e-12
Rbfox3,Ncam1,0.360262,6.2126475e-08
Rbfox3,Ndrg3,0.39497438,2.2919632e-05
Rbfox3,Ndst3,0.38347295,7.0327123e-06
Rbfox3,Neurod1,0.53436196,0.0064719017
Rbfox3,Neurod2,0.3903938,1.4914389e-05
Rbfox3,Nrep,0.5586851,0.010624603
Rbfox3,Nrxn1,0.5211354,0.004805139
Rbfox3,Nrxn2,0.4550524,0.0006822927
Rbfox3,Nrxn3,0.4755008,0.001389737
Rbfox3,Odf2,0.36262977,1.4253757e-07
Rbfox3,Pclo,0.46590683,0.0010110738
Rbfox3,Pde1c,0.39241832,1.813681e-05
Rbfox3,Pnisr,0.44392654,0.00043601365
Rbfox3,Ppp3ca,0.49474406,0.0024589503
Rbfox3,Prkcb,0.37828824,3.587325e-06
Rbfox3,Prkce,0.37089765,1.0684078e-06
Rbfox3,Prpf38b,0.39550155,2.4013292e-05
Rbfox3,Prrt2,0.4285366,0.00021312531
Rbfox3,Psd3,0.37560028,2.4061671e-06
Rbfox3,Ptms,0.36672541,4.383842e-07
Rbfox3,R3hdm1,0.35898313,3.6480298e-08
Rbfox3,Rbfox1,0.40547624,5.3060943e-05
Rbm25,Actb,0.3561389,7.956366e-09
Rbm25,Atp6v1a,0.36717352,4.87287e-07
Rbm25,Atrx,0.3757659,2.4690373e-06
